timestamp,open,high,low,close,volume
2026-03-09 00:00:00,611.99,643.0,611.01,634.64,121341
2026-03-08 00:00:00,620.27,624.27,607.86,611.98,81939
2026-03-07 00:00:00,627.31,630.19,617.8,620.26,63118
2026-03-06 00:00:00,647.85,651.62,624.77,627.31,115031
2026-03-05 00:00:00,658.0,665.42,646.14,647.85,128037
2026-03-04 00:00:00,633.57,666.16,626.2,657.99,199919
2026-03-03 00:00:00,637.79,643.29,621.0,633.56,150191
2026-03-02 00:00:00,617.96,652.87,612.96,637.79,202581
2026-03-01 00:00:00,617.14,632.16,610.89,617.96,169960
2026-02-28 00:00:00,614.03,621.49,588.64,617.14,172105
2026-02-27 00:00:00,625.74,633.65,605.25,614.03,128167
2026-02-26 00:00:00,629.42,633.83,614.2,625.74,126675
2026-02-25 00:00:00,583.61,640.55,581.51,629.42,221645
2026-02-24 00:00:00,596.4,602.9,577.06,583.6,168285
2026-02-23 00:00:00,614.8,616.0,583.13,596.41,245062
2026-02-22 00:00:00,625.61,626.87,610.02,614.8,68568
2026-02-21 00:00:00,625.9,634.8,624.0,625.61,81656
2026-02-20 00:00:00,607.82,629.74,601.23,625.91,159590
2026-02-19 00:00:00,604.8,614.8,596.0,607.83,109354
2026-02-18 00:00:00,617.76,626.57,601.3,604.8,97256
2026-02-17 00:00:00,627.19,631.86,609.3,617.74,91934
2026-02-16 00:00:00,615.17,631.24,604.49,627.19,105660
2026-02-15 00:00:00,632.77,642.49,608.82,615.16,132426
2026-02-14 00:00:00,618.93,637.24,615.7,632.77,113845
2026-02-13 00:00:00,614.29,622.81,592.49,618.94,211419
2026-02-12 00:00:00,608.11,620.87,600.6,614.29,121298
2026-02-11 00:00:00,619.85,624.14,587.14,608.11,236351
2026-02-10 00:00:00,636.38,642.0,613.8,619.85,153549
2026-02-09 00:00:00,639.93,646.15,616.01,636.39,148751
2026-02-08 00:00:00,647.01,653.0,632.3,639.93,124172
2026-02-07 00:00:00,657.21,663.88,630.83,647.0,217520
2026-02-06 00:00:00,608.3,669.65,570.06,657.21,593322
2026-02-05 00:00:00,697.27,703.0,602.17,608.3,799178
2026-02-04 00:00:00,754.78,765.33,687.3,697.27,424472
2026-02-03 00:00:00,773.94,783.57,736.08,754.78,243948
2026-02-02 00:00:00,758.54,781.58,728.44,773.94,306663
2026-02-01 00:00:00,781.39,789.72,739.63,758.54,259125
2026-01-31 00:00:00,858.81,860.85,750.0,781.38,407306
2026-01-30 00:00:00,868.69,869.77,831.83,858.81,295951
2026-01-29 00:00:00,902.92,906.67,852.81,868.69,270228
2026-01-28 00:00:00,898.35,909.43,894.41,902.91,110273
2026-01-27 00:00:00,879.41,901.22,876.2,898.36,138529
2026-01-26 00:00:00,866.02,881.44,864.91,879.41,102700
2026-01-25 00:00:00,887.18,887.75,856.0,866.02,120780
2026-01-24 00:00:00,891.62,894.24,886.53,887.17,51272
2026-01-23 00:00:00,888.06,904.99,883.1,891.63,96135
2026-01-22 00:00:00,883.35,897.58,878.18,888.06,98786
2026-01-21 00:00:00,884.19,893.69,864.54,883.36,201618
2026-01-20 00:00:00,923.6,933.13,884.0,884.2,163760
2026-01-19 00:00:00,932.51,932.51,901.0,923.6,209440
2026-01-18 00:00:00,947.11,953.33,931.7,932.51,76848
2026-01-17 00:00:00,938.17,959.52,935.5,947.12,86187
2026-01-16 00:00:00,931.21,939.43,923.69,938.16,77470
2026-01-15 00:00:00,948.48,948.85,924.05,931.2,131201
2026-01-14 00:00:00,943.73,954.68,928.5,948.47,183208
2026-01-13 00:00:00,905.79,952.96,902.25,943.73,311914
2026-01-12 00:00:00,904.32,910.81,894.0,905.78,108522
2026-01-11 00:00:00,907.93,917.33,898.75,904.32,98621
2026-01-10 00:00:00,896.87,915.91,896.81,907.93,124912
2026-01-09 00:00:00,892.27,901.06,885.28,896.86,81581
2026-01-08 00:00:00,900.31,905.0,875.1,892.26,134522
2026-01-07 00:00:00,917.64,920.27,892.64,900.3,148651
2026-01-06 00:00:00,910.31,923.93,891.66,917.64,166897
2026-01-05 00:00:00,895.43,916.55,890.59,910.31,140352
2026-01-04 00:00:00,878.64,902.85,878.47,895.43,118687
2026-01-03 00:00:00,881.25,884.24,868.65,878.63,79965
2026-01-02 00:00:00,864.4,891.14,859.64,881.25,129071
2026-01-01 00:00:00,864.31,874.51,856.14,864.39,80713
2025-12-31 00:00:00,861.66,877.29,857.69,864.3,149994
2025-12-30 00:00:00,852.46,864.05,848.7,861.65,73233
2025-12-29 00:00:00,859.32,872.12,846.0,852.46,127151
